"ID","GSM773124","GSM773125","GSM773126","GSM773127","GSM773128","GSM773129","GSM773130","GSM773131","GSM773132","GSM773133","GSM773134","GSM773135","GSM773136","GSM773137","GSM773138","GSM773139","GSM773140","GSM773141","GSM773142","GSM773143","GSM773144","GSM773145","GSM773146","GSM773147","GSM773148","GSM773149","GSM773150","GSM773151","GSM773152","GSM773153","GSM773154","GSM773155","GSM773156","GSM773157","GSM773158","GSM773159","GSM773160","GSM773161","GSM773162","GSM773163","GSM773164","GSM773165","GSM773166","GSM773167","GSM773168","GSM773169","GSM773170","GSM773171","GSM773172","GSM773173","GSM773174","GSM773175","GSM773176","GSM773177","GSM773178","GSM773179","GSM773180","GSM773181","GSM773182","GSM773183","GSM773184","GSM773185","GSM773186","GSM773187","GSM773188","GSM773189","GSM773190","GSM773191","GSM773192","GSM773193","GSM773194","GSM773195","GSM773196","GSM773197","GSM773198","GSM773199","GSM773200","GSM773201","GSM773202","GSM773203","GSM773204","GSM773205","GSM773206","GSM773207","GSM773208","GSM773209","GSM773210","GSM773211","GSM773212","GSM773213","GSM773214","GSM773215"
"LAPTM4B",8.21804975607145,9.60097216474296,10.3699353531371,8.33488107833132,10.3218604669723,9.39468776320393,9.37089442522979,13.6474359403844,9.22806348246114,9.20178576739167,12.5146524202587,9.16523614529478,11.2927817492278,12.6231933487257,9.79294154977519,11.1367989107733,10.1062881152148,9.3068318328425,9.17942645267638,9.54721073803315,9.42734008430704,10.8621878981207,8.65471120422653,11.4288155234367,9.32545387749786,10.3495687438308,12.4197047876914,10.2173276682748,10.2252074369435,10.032899792061,12.5840276395823,11.6553115742831,10.7459263745006,9.35731226860371,11.3739472194329,9.82952296348051,12.0623059074055,13.8139114286407,10.1006754782445,9.77599045035085,13.300195239643,10.7172737144499,11.9527121309484,12.3108484783273,14.2941540373739,12.9749092662094,13.4837905903293,14.2253806825244,7.79945648305064,14.3681790351627,11.8039131480991,10.018617484425,4.98752552126407,5.43228131485696,6.63156560320174,7.92938861523656,8.73909537784379,8.50636312552592,10.1006360601677,8.8592459078636,10.0391521055875,10.123384263218,9.09521766381429,5.31402214374672,8.94426403137875,11.6953327047287,11.8647007482523,11.0168013248558,8.92113577770772,8.08736736562524,14.5677838065826,13.962344770297,13.3111380769267,10.2323969420217,9.65200958100922,10.5437181941397,13.6942708179049,9.39175912918727,10.6067290655472,15.3159667918808,10.9461752407236,10.2739936939794,11.6117579502191,7.97788664381901,11.5748631205644,9.87274412797064,14.0591331790935,13.4661784510779,13.31069797767,13.609167192841,13.6129606204698,12.5468124862497
"SUDS3",6.94765446932935,4.3559535986334,7.62079165734088,8.98528979420413,4.75676712406263,6.09091692795518,4.05351106404132,11.6976626334705,8.56207448169037,7.99147649542056,11.1324804507241,9.1537901390709,8.09470056313832,11.9346786659251,4.12099881816444,9.2546082144493,8.65562373955208,9.45875929726985,8.88427432835003,8.59134655707479,7.84636794598483,7.68960667902733,7.93262815702213,10.3220858810287,9.14628863717507,9.51354009262072,10.9910115689932,9.18441420172956,9.24027377681983,5.36243131350078,9.41198968843657,9.62963347438007,9.11553270462368,10.4490764056177,11.0853463091389,8.7058293406651,10.7817531221643,11.6604683912967,9.1488756514222,8.57026937467376,11.0156310919893,8.46695333712393,10.1799090900149,10.2507484496091,11.6862816551444,10.2105617678492,11.3359932127139,11.9282370630123,4.25245350626961,11.9585273411745,10.1538686552232,9.45157792193599,8.40819809812792,5.02540094054181,8.7029622279098,7.13353270210734,9.04958720743411,6.74519698774459,7.30584287548322,6.34435627789133,5.81577522009395,6.05740694735797,7.86326946350561,7.09063116717586,5.49935161959314,10.781056387796,9.74163383050211,8.2553354935601,4.98801202961768,8.51995070250463,11.9411356623536,11.453445557897,11.6058313519961,10.1911456008699,8.63362737331879,9.28333379871595,11.790515484537,6.71781348971805,9.84420673627376,11.1731899102598,4.67821842138757,10.1813883375122,9.17116929011251,9.50699380148866,8.59510080017668,9.65743278868199,11.6697487475477,11.7057317312042,11.0102623401993,11.5745462250854,12.0449268345032,10.0001127061475
"RPL13",10.1980275203495,12.4184192519355,12.036335047966,11.076949173741,13.3648322997214,10.315228829037,9.94197926003616,16.3170168359211,11.6588719715934,10.2727347468442,17.0512195639247,14.1764303049707,15.3285627382816,15.199515154894,10.0042626086932,14.2719225511313,13.5932743951699,8.97618890231676,11.7068974303113,9.93249233699964,10.1378236886479,13.4066169173748,9.85453337737652,14.0942179225412,13.9777986565729,12.7723413818995,14.6179839329661,12.7974122747029,13.7290046203109,10.3273954547356,13.3082394716443,13.1594141166492,12.3506602261735,11.854938490927,13.8642248430366,8.25304852354471,15.2116221742694,13.9254988078868,8.94805471115994,10.7575566889395,13.8434696478974,12.2175276113119,14.4453640931017,13.2828929507161,14.4606798601455,13.5477982720421,14.4800454409512,14.279980492631,9.47758424224093,14.0718896775606,13.7456323113042,14.1870659185556,9.52250110685593,10.599206194778,10.4490351241321,9.89401739114473,12.7258519033606,10.1155509108974,10.5037859937833,12.3510165061609,10.3582226139587,10.6292017770753,11.4983506079296,12.8139254535081,11.3479867017117,15.6320807311327,15.1309003115626,15.0732880396133,10.5306599325989,7.99169756640048,16.4406972535079,16.6144654255355,16.344474499733,12.7725207763148,13.2054129801224,13.9019699120368,14.529308534859,10.1468868354159,13.5036518489821,14.0722247380427,12.3599938316101,12.6802518228804,12.354971099981,8.40644738334001,12.0500697003714,13.420618191561,14.4248092683048,14.5321062814058,14.7133274397049,14.5921533292094,14.7551901191223,15.3154786324526
"GMNC",7.22953024454715,7.98261146651673,6.71786831273266,8.91654829969667,7.84147628954208,9.38751117667968,9.28320181895839,4.50030492583868,5.69811288419925,6.44836578642982,7.31861511210598,8.75161769825586,6.66766509005141,3.99000182253983,9.36763097548031,6.75978168277123,6.14648212416993,7.79287486920884,9.58568742310069,6.13018750924159,8.17058107811103,8.02485154834094,6.5220463304213,8.23357653905376,6.80680092385687,5.39701912191428,1.55679234279433,8.45377682619616,8.67113765719606,9.19829523895611,6.55096682768535,4.70778428481035,5.77585649725885,6.84957399194449,4.42595605204026,8.85566585164883,2.66013227327251,1.42217916777419,9.76198497300366,8.41212098557201,2.9223653283365,7.96102709795483,6.95929489621387,4.14894223694446,4.16218586226726,8.58057892142255,6.29353418342721,4.19695319901789,7.93930298963686,2.57691873384226,8.00531576818598,8.57720976346663,7.00811483679448,7.40011947367897,9.25198886271463,6.21212961558962,8.30674526918095,9.94781516369708,6.99654692802126,9.34990042073892,9.04691935672825,7.29213754513548,8.13348646542187,5.27228452318746,8.552384756758,7.45270249957555,4.75645224458441,6.45590418293608,8.18160947275856,8.59035125947359,3.12670034347759,5.95110750032875,6.53441339080247,4.2669289295422,6.33085952760664,9.45555737551287,3.33342373372519,8.49289466667073,9.37153490461495,5.19722062549322,9.48209601120863,4.97383624861083,5.11267094498218,9.58360181861966,7.32686986885564,7.00774493079505,2.96985593606883,4.58421090130802,4.34673001040362,3.77455515573333,1.93716357308571,7.21440655421438
"TMC5",5.85335447320947,6.48850858211242,7.74532474109404,7.64247053731582,5.51522043701032,8.99276559884278,5.53499225396587,11.4363107378449,6.30978736945795,9.46091863128903,15.0006822658078,10.1562727257477,10.0472466314254,10.9026690506147,5.0329868232139,6.02614273104953,7.52163184498823,7.32202727676209,7.76015439995754,8.92101375313444,8.58697110663124,5.26897328234847,8.48319907468782,9.09807420482856,7.38079870063561,8.36718320250081,9.2005529051683,8.59148494634413,6.65311735678546,5.57756780348182,9.53648813050128,11.6784152792036,9.49466361229606,3.76174269262979,8.96637278419303,5.9877960765326,8.33325823652073,7.85071192683766,9.40675773771071,8.75499436450498,12.1626084720086,9.90927658235438,9.74217804631463,10.6745277396135,11.9966429583729,10.9079421773999,12.9486920934339,11.2931497367419,6.93160033134856,11.1381373813289,10.8031462959593,9.29957437060887,8.49386745497484,7.24932207717444,9.59361521335461,6.91449276963528,7.69753753888187,6.97377197416447,7.45679793714517,8.58715493268962,7.42215729758116,6.97584796800678,8.31001740512346,7.71691546636165,9.4218376184604,7.80875185634762,11.1869993988053,11.7969724339031,7.69086402708526,6.57094860517333,14.1653152973475,10.4983107125963,11.9589550190057,10.0752384573933,6.62325088168026,8.70446393605903,9.54982893943128,5.48269019735698,4.63308241032793,10.7395949879441,7.81324248450359,10.1075832617632,11.3019762513304,9.46961129445456,8.21276386390212,7.4830498978711,9.91471100987521,10.9544217138778,10.0965570422586,10.6573005832782,11.1273882359816,9.03237914799814
"ZBBX",5.00937404784798,9.02931207700373,8.71234815707355,9.74353179795789,5.04521141500306,5.81945360241277,8.1514174432836,4.99075976580144,8.49576310710039,8.67352462442494,7.9297140803322,8.93618150409051,7.15512180235728,4.21303615491729,9.14820962712125,6.49889227736479,8.89352300016564,8.80477637795583,7.69762788606169,8.81060055261473,8.40091358250628,8.22239886192493,8.7925235255723,4.02575527612608,9.54594713922219,8.19020000599213,5.06369707181879,7.85929250508572,9.03665992490779,8.82808252099414,9.01544293028238,4.28599397237378,8.24882891618512,5.96541028963564,6.87926465757107,9.67266930653346,3.43021835607149,4.64419662563452,8.93732673503695,9.44844053972583,6.84628018051626,8.31540772947697,5.99842118872913,5.13027607367424,1.68806843065787,7.88985679875386,1.9675559800215,4.70038422880318,8.64987049465705,6.08259828306765,8.19363377415916,8.68400867698461,9.1795657872486,9.00133500215365,9.33477607357025,9.13531938516214,8.80740966614326,9.03251965776407,8.44316319991527,8.4594316186373,9.30918528434653,9.81376836720412,9.80842205721432,8.7795847629799,9.14725326841051,7.08656087495595,8.30839819307624,5.02530791302846,6.67316064614641,9.32902265793961,6.29598193715195,2.55842928522434,6.68662658240776,7.5129300447668,8.99461366425819,8.69939546721313,2.68979339463556,7.75703658497243,8.45450082496587,7.04827978675417,9.52906348895904,8.13824619754858,8.37875002971783,8.54587186711923,6.92789645372882,8.40057208389158,2.95166238932065,5.0942191763623,3.22249083039175,4.26127504892669,2.71607342170652,3.80622093039896
"LMTK2",8.32322593648301,5.22937257905178,7.09679947392636,6.09214188262924,6.44529963101197,6.73317806071369,7.59855130717408,9.21027926705112,5.4411912989402,6.79144944511377,8.06802583857736,4.85742868545626,6.42104484516143,10.4547516715957,6.00522031341134,4.5753970502241,5.30057037825054,6.27376017234211,5.91506430969902,4.44831291988227,5.73171003325565,4.53533759393325,4.64607623114426,8.87830845909795,5.69852965776823,8.82614167891604,11.061438701377,5.48106962678934,6.93377326089226,4.85735900975864,5.86466407431132,10.1873273269327,7.56716513250615,9.67582827812805,9.82091289043474,4.8915066791753,9.17702579546154,11.4802348232013,5.18240627235047,7.26395458181151,11.3055202923239,9.85769025034503,10.1256846768242,11.0252918541006,11.2060619736565,9.14730669878029,10.508705945337,10.2165518693499,7.41275612555431,10.6451450226061,7.14072753898151,6.04275157258716,5.47484809027533,5.59923744334583,6.99738274263174,7.42161043497868,5.80810698841437,6.32299709643665,5.30219108195258,5.73285527707244,5.71290387463452,5.34597821885533,5.14068050992468,5.79798309753622,5.90037898593713,9.46141600823711,6.3641994544226,8.18336740978735,5.28751292760056,7.91055279343005,8.41067605946156,9.14551442959617,8.74641018805267,9.7327237016775,5.24979421568147,5.79970902340355,10.4467111365293,6.18203475223736,7.86670401865996,11.0207924735676,5.7906391245014,9.53147893661789,10.6574613720413,4.29680243820595,8.31797782240712,6.57198770212619,10.5374513876531,10.6657000984122,10.1849249192056,10.1575869434693,10.8615832318078,9.47674012942124
"MAOA",5.93345461191491,9.82604949545273,6.06089476134719,6.26163987826424,6.2588015567116,5.99076884055371,8.79979643091943,11.8316951831704,7.00638779677871,6.83503979899476,10.9802181381014,10.7971832499137,10.8963475422884,12.5331788352572,6.59059154078755,9.63353111149383,8.43773126907281,8.47783110755236,9.20445865855584,6.05409524914425,5.4857938948325,9.97309462289202,6.96126446188027,11.0310463800256,7.79202238753514,7.51969914825873,12.0228359193627,7.38352286432499,9.91983911092046,7.09483777117799,11.0135320479329,8.17942645267638,8.44583841653027,9.11065556162717,11.0865078005499,8.31958632432461,11.020507757394,11.0027798617908,7.03669014229975,7.63377266202326,10.635981064037,9.75328863138209,11.1332835202213,9.7758670296478,11.8853265018846,10.4939254812809,11.882153917287,13.2998805467973,6.40465282171955,12.4885732509388,10.2369350216677,8.89864068500498,7.12555812020966,6.95872669831156,7.13898848922863,5.47680937741284,9.5408680898486,9.22856138693667,9.40894745141701,7.75295593716235,5.87592255656326,5.9258546672199,8.39914545327727,5.34898657706748,8.1739319274726,11.7168108891414,9.64858587830096,7.02103547951136,7.56799409059421,10.1126219499026,10.7239254000417,11.3254516287874,12.1838772576131,9.59988123640833,9.9377636850887,10.8100172634446,12.5321245494963,8.7502983182623,10.7350397767328,11.0735524874266,6.58192664358921,9.92032307812035,8.95188207104497,8.36361790689035,5.39069863549315,9.26075726543767,12.3592444188397,12.8101317706243,11.4649949272654,11.4109600741589,12.1101961777542,11.4221488858802
"SLC12A2",3.95755248686935,7.04684025420297,4.05416255639249,6.02772468097226,9.78048727505446,6.52414518875401,7.31716837512275,9.35482458186437,5.54412676988077,6.17364116216038,7.95419049305643,9.8115400681038,9.44766390776582,10.4841985645472,5.72285670147621,8.12581122233795,6.77736710945041,8.62217997195332,7.73912576448032,7.60839529537343,6.93595470530696,9.19864393548349,8.21106574826042,10.4370966257792,6.93105658720545,8.60883141507237,11.1052668771906,7.88489702698685,8.94909715572921,8.75435307169213,7.95406832369827,9.53946903474989,9.15898829864596,7.01582759024119,10.0609795797929,9.2103888644454,10.8937110706879,10.5954253353603,7.54627713209007,8.17609833152149,10.6586667169054,3.61846185661681,8.38286607644782,10.0576127286945,12.1759330956061,10.0454866563595,11.4164967149111,12.3168924261715,7.10230119233868,10.9477903302823,8.87009033482027,8.40823207157196,8.21171798322412,4.69469079182901,9.25350715314343,9.09826110578229,7.5766279478006,5.28746490727221,8.56222715752611,5.78960928259196,8.30530481674994,8.86718296876591,4.15371617801261,6.09395941414921,3.01369986059965,10.2022952714575,9.01148725261181,7.98507343321979,8.17176226537853,5.40910236827178,11.1511624505369,11.1618813856844,10.5734673127255,7.99016637999187,8.13435444038557,8.94785898632749,12.4496155365611,5.13403196391092,9.1348318607552,11.1287096893851,8.01266364333136,8.24288351067687,8.80870359776875,4.66181799397209,8.27347859100278,8.92009377236243,11.8789858318097,11.0257001937286,11.4622312945026,11.3758159745434,10.9920319427385,10.3749199260552
"TBL1X",6.65841144642367,7.00912318954764,9.09906634562976,6.80042107861809,6.62991027556216,7.90171768672431,6.46969716357577,12.9578438808211,8.43460737929185,6.60076928106708,13.827719804172,10.8346053581666,12.3836260003868,11.8024113499021,7.87088868031628,10.6565946872708,10.0598581689001,8.15429155583566,8.77395348128347,9.24803428790813,9.56731346733556,9.6561066129152,8.49287063890653,10.3672618458651,8.59872994236812,9.53181030610863,11.3533177769376,8.39571405948128,9.27619653822297,9.80459086744958,11.1587800752045,10.7135755394259,10.2696877480083,12.0990058366849,12.0697719713801,8.75155744830809,11.0155614053296,11.0339941846761,8.40188641030744,6.61170797854516,11.6081485336747,7.54261403573548,11.5173839700241,11.8766512337364,12.0260980406657,10.6089570522183,11.8746509802953,12.3633709629351,5.56087999912721,12.0015559750962,9.58494747256954,10.5811817476631,6.49523145606056,8.84388023452986,7.14819182836098,6.53792345950303,9.206379492353,8.24684033692481,6.547804536497,10.3281475629365,7.12484506325342,8.5646792067562,6.67886066330671,6.14314032074502,5.86458979511898,11.7839722314065,11.585009462686,11.1799215269875,7.08291543585708,7.58423345498854,13.6616779071375,13.0796681091177,12.7249422494727,11.0225828140565,7.92022183072079,9.18958985480873,12.3878315533196,6.24386516876632,8.74823982029127,11.2009966608423,6.90793617053803,11.2182483879801,11.5528611879268,8.74712888915593,9.87227471735411,9.21164255321477,12.0650929563353,11.6148754501121,12.3213334241926,11.7877311883773,12.4177971472375,10.8261988932756
"TNS3",7.10808530884852,8.93568367818514,9.44966041206331,5.9022231486351,5.36760171066213,4.26468654754262,8.73390338226578,10.3923818273698,5.21491356354692,5.87512392005478,8.82852686369416,9.44746761808752,9.82685669537771,9.98639671303052,4.98786654898722,9.14394691570344,7.15215299068915,9.62269063811582,6.3178666068459,8.6888132875205,5.10206178375197,7.17025558117837,8.52509792198127,11.6920749346181,5.63293705209052,8.88522658219314,11.8427196135088,8.37892339149539,9.64493600348176,5.77296772191782,10.6612614848396,10.3450392592051,5.70587563806487,8.75626608646802,10.5969724015921,5.48159279872583,12.6215871712051,9.85352945215874,6.66132206282629,8.64419157738443,9.29064326506924,6.95446388223332,10.129192845687,10.2363610669142,10.8715664647932,6.51459098098676,9.97216130899034,10.8825819169209,7.94142327454712,6.78290650234822,7.63217368097324,8.45528200693099,5.58147176803605,4.82599926888002,6.86747644025858,4.61522205712994,8.55800736211099,7.28829395695181,5.98717531558199,5.13579751222339,5.22447252389635,9.50387144248658,6.76119217609825,10.3121455406171,4.60396454130131,10.6987393882548,8.87977008336902,7.93776809805052,7.56913408041349,9.30554195210933,10.9525519811341,12.4251214692607,11.3434744476855,9.23215946747626,9.21694466969492,8.4015750061262,12.1780205357238,6.79253003271358,10.2718481620623,11.0805510773276,7.89285242023604,8.95832940665562,9.47895967469853,8.22342254993494,8.36372302319786,8.60708614469704,11.919310284236,11.6791193806535,10.6939747429164,11.6339124885839,10.4225168519412,9.82966566030713
"UBDP1",5.6344712963178,5.61328116328436,8.46602750378795,8.3064171913215,9.02237336184486,4.20331080323873,9.33767764647353,6.59295479330642,8.72795107748199,4.55445992423246,4.10987034416654,7.46132391433088,4.69776270133231,2.190766548537,9.02927618237063,8.05873318030181,6.74592301411688,5.12130142420948,6.84486265583082,7.85516125490028,5.39876079044476,7.57628781699458,4.10837390683203,6.96476826967405,7.72248651715283,8.74010117305441,2.40920082732487,5.98828022107704,4.24007767740528,8.341496585,7.15318719526348,3.41814946014544,3.97661109078712,5.72485487546899,3.27055884248623,9.29224109733822,5.73597159560923,4.37545653587666,2.98703884879385,8.73631398005348,3.75245959535609,7.20298575416961,1.77094741615406,4.25241565903265,0.468510333297839,6.61741897670205,6.26022141549301,3.74166113042716,5.75147443314718,5.51150599111904,6.33113013031545,6.39023087680455,4.62475598449966,7.7097248679001,8.53141655267159,5.36964096451698,8.99050678410706,9.07339449405578,8.82627835389994,8.53185318365754,7.05056699598589,7.88037329932284,6.04488367823976,8.38942914345393,9.04411538998378,2.93517872493212,6.9774173164852,5.53238865587865,7.29650329388835,7.1937914522107,6.13952474926624,3.37364821133469,6.14083181533494,2.60754574012428,7.52664790242335,5.99657856225487,2.93584441519615,8.2538049478972,7.00094645809798,3.33838162536876,7.22523636286988,7.07887664371191,7.36148765214307,4.59524703656025,7.81767441600298,5.22145952048278,3.66820991446909,5.10487756904093,2.84568674586775,4.89067528774086,0.843903468826662,7.68025402093288
"RPS11",7.81988528663354,12.6080283722496,11.8097038288913,10.22424290738,13.1290092653528,9.47536257826,10.3809480142345,14.8640168270257,11.9916741854949,9.68888320738602,14.2066557378279,14.6944177443286,13.1616499631692,15.204433592614,10.1786399552776,14.4480904874433,13.3165361025273,7.81371065773532,12.2552558177102,10.2936325779544,10.3057197780531,13.98586861381,8.73493989119714,14.7789857165966,11.1630835555678,13.1878128948808,14.6761058362627,13.6093519065709,14.2495357081761,10.0604797814076,14.7382559050018,14.2068388548442,13.0513262146093,14.4847662625882,14.3924717206375,7.45081534691373,14.6825392818857,14.6367945259405,10.3938623399789,10.8993418160897,14.2390838284838,12.3375131940589,14.7137462845765,14.3042586188256,14.1961487158727,13.9840356594594,14.3603258644522,14.5695589711261,10.1311238544357,14.2565993901016,14.3327848432562,14.3140167039014,9.27255280808635,10.7958529714152,9.17274501663365,11.4279151509595,13.0888909061984,7.86385174739556,9.47451716417449,11.4129878820093,10.7059606279316,9.22363733563641,11.2949480748824,13.1341021908431,12.4283654074373,15.8073171836566,13.7851459139822,14.3025960877882,12.2773571500175,11.1875190994067,15.0226625643553,15.7048708840251,15.5635478445748,13.5088346703105,13.6809857862356,14.1078382293819,14.2508905357233,9.57165405913384,14.4109746443007,14.4274372541926,10.5190366432597,13.4869355543,13.2431204170686,10.4851651539496,12.3064490910544,13.8622692761584,13.9323808664498,14.0819077956531,14.0984351519744,14.097299689867,14.256171824426,14.8527733190884
"MICU2",8.10319337437329,8.00181912801084,9.5939774194914,9.45999915830667,9.20237608970126,4.22737912465889,8.8724440305956,10.3919524091115,5.39184331651503,9.0185618506505,9.47941247135683,9.88798213305845,9.89785604177934,11.5790707528836,5.55563212610025,10.0716500615967,8.11795472102618,8.75549851440608,5.34714829076583,8.73958148724306,7.41104484383055,9.38241652292797,5.22682447008719,11.0987558815413,6.52163969619754,8.84306051517071,11.7743917465309,8.31177101655791,10.4215915014069,7.91441503226095,10.9585164663565,10.0693154945401,9.02224850831337,11.6396120364355,11.3397219802835,6.10255315846444,11.9070033017561,11.6917827697116,7.71740910563435,8.43454483244951,11.6453026678597,9.50672212897981,11.0432323915314,10.7921883681125,11.6891200357515,10.3519882336517,11.7449010944419,12.0798047546353,4.99765822943724,11.8328148718412,10.4247751582242,9.39453129066348,4.67303058115323,9.06525724770564,9.6802047837547,5.18969411754121,7.03779950643922,4.83502463526395,5.28198379386509,6.23531157429371,9.40750146616114,8.10906797860024,7.41173129466199,8.86470306935641,7.77054497096577,11.1714520471162,9.38408435367657,9.33716471598412,8.62742444706999,8.51833842304071,10.9946857841974,12.030894694477,11.8068637424855,10.4705877034165,9.33761967216847,9.04153048049729,11.7241556928753,7.12135737864772,10.5583154730546,10.9390208332406,4.96114173223868,10.075987145412,9.62727669340671,7.54598380882405,8.47892328308332,9.72529808404434,12.1861761564551,11.9825159236571,11.7939649536911,12.1041531658553,11.5213305225462,11.232534851214
"TSG101",8.2112069285929,6.80815333584323,9.37860482319811,8.75539168940248,8.64966934357905,5.60094466935932,8.22051859968944,10.0722130122399,7.16901301013191,6.95152951517327,10.1638006039577,9.57141136121185,9.74561718643343,11.4534609913394,9.25981386694068,10.2866501650565,6.96349724390247,6.71546785549742,6.1293551498937,9.64524591755282,5.70688690006168,9.86117377533945,6.25150134660804,11.2550403757855,9.40574990529059,10.5270468702524,12.5515736935157,8.33453252247131,10.23561937058,6.52488329851206,10.7605037348898,10.8604119391572,9.71694118091036,12.6171919402513,11.7894358318213,7.03707467201071,11.7301389331506,11.9091355450061,8.16634387905066,6.49727863593748,12.2385540170986,9.93548037442517,12.0798414134259,11.9251167436262,12.0230751150703,10.8877232621755,11.8449450169962,12.3762339401239,4.77965370199812,12.2637650782462,10.3246981134561,10.7918222090847,9.58668218977889,5.60603648713168,6.22303247525938,5.70168212029528,5.24484140349477,6.98642231292832,7.8785966112475,8.37321753077271,10.3940767810277,9.30007337583053,8.44194819050336,8.74532474109404,8.07147308887393,10.8536292523936,8.55364465186566,9.87800951705909,9.50663486564041,5.97321633994811,10.5194101998077,11.2414112001513,11.2490245410767,10.7126215721044,9.79013505007607,6.50983199856077,11.9507709366228,6.3012474172419,10.4208444789178,12.0159481237968,7.87698958198065,10.568982133807,11.2149261879424,8.47984896215729,8.20299065003012,10.1220643935912,12.3841469677906,12.4229766775781,11.6420607210289,12.064096033801,11.9493671340907,11.5819961049223
"MRPS15",7.28265293151619,9.21908379595021,7.49464761346001,9.88397509321132,9.63227185131913,7.20350462294731,7.77370628050685,11.425520148716,8.28586454703185,6.79928162152192,10.940952206261,11.5219389916905,8.30530481674994,11.6434999804651,4.76182246020851,10.8066382270006,9.88299451063621,6.85489331082096,9.89562223547097,5.51426746943137,6.19923848966979,10.653490009172,5.53802592838098,11.2005185758373,6.79099353292193,9.53071454733398,12.5918121654575,9.0997212583196,10.8719206345358,4.89053910781086,11.6450594365397,10.4675749841863,8.3419946395523,9.74006237181474,10.2482478131329,5.48083704501683,11.4373827700212,11.6684240989727,7.03100914959509,6.18092359457012,11.4627527542428,6.05884896481407,11.8563010188265,11.1433066764137,11.7787547741266,10.1809037091794,11.5148915450021,12.0540446309393,7.22634475304703,11.5745793368248,10.720731630712,10.1905654790577,7.81722032098365,8.5609556382834,10.0997948845283,7.24322159638498,7.41222262676135,7.7994694349134,8.95672172373076,7.01105949043197,9.57491135824916,6.41137878787219,9.80442953457373,5.86941740881541,7.20833191683596,11.8377974201738,8.74225553403643,10.1328210067796,8.81200397912487,6.61139815241524,12.0230543170179,11.9637486491939,11.7388311559444,9.31506802616661,10.0578834488996,10.3714281777945,11.5741062398428,6.93418621965943,11.5907039951622,11.3947627782665,5.57454357611343,9.46451920368414,9.19254433937123,7.04007049144798,9.10776893494982,9.80538919961019,12.4293753554937,12.2192502143868,10.6566751232382,12.2403441466314,11.6273378032383,11.4052159366218
"SCG3",8.87887857678183,5.29242103037589,8.16259777296169,5.35116539960175,4.12271412738719,6.90774393775221,8.97445474378067,4.32040524817626,4.2109810334289,5.53069192148027,3.66623394626704,6.66499474698631,4.80335104500549,3.31446596601661,3.9976898393128,7.42952390995723,4.45209459502386,3.9010406452777,3.59567073992894,3.54396598188347,6.89201451596033,6.70967662633419,3.68783335373775,7.49722114360433,4.46000202617123,6.54674169585448,0.725208907783902,3.31331696880431,4.77232909153455,7.59038494618187,3.59397517932056,5.486460173768,3.59214603943032,3.72869331429024,3.58577979636576,8.28465755908067,4.55601855980972,0.758098464524211,5.52996146192977,5.17127889630725,1.26397786028512,5.2725159510304,3.8283980183998,3.21271718028181,-0.413272720373292,6.5741499605097,2.66709280288859,1.52014059690538,4.24223664146474,6.25645780617789,6.74352843199203,5.09106931056344,7.79877634690891,9.71115071124326,4.68130869971433,4.84611717333673,6.2000825222541,7.97165275780875,4.64635853695625,3.67133866831809,5.81235446208138,7.46718164520055,5.93298713273462,4.11888294858698,4.12753423547666,6.76961307637843,4.8889380300159,7.77954865075085,8.88852104457621,8.23039997914251,3.57136129968627,1.01438386091285,6.44199465336357,6.91436121162485,7.50563691176277,8.68767661450825,1.54181216952889,7.09895848008817,3.79504999289462,6.47126713814275,4.74234581882767,7.30344286230593,4.72557212337344,3.58887650812612,4.40937735776754,4.45779126025604,0.456564365867802,4.60470592243872,4.70707194505988,2.21899190054033,3.34218492214361,7.16795999559299
"OR52K3P",9.68223969173095,5.78012371264461,5.38652127498549,9.42191964814879,8.91176647065955,5.28531713433809,7.13732932420149,4.85652761864297,8.90425828280052,8.52517232777436,5.68389291690735,7.53445074382276,8.5075052794844,3.82327042017665,8.21409565577818,7.81111776333569,8.28217103539265,8.17744943809475,5.60940925537272,5.95794709139863,8.449322006037,8.00114355873993,7.08985827118097,9.01132510932637,8.27813347108124,6.69001194418511,3.72158046259808,4.60640669333337,8.50807998022903,8.91966484297711,7.83469225679873,3.6778239205907,9.34194795424147,10.9479802220028,9.47232732770447,7.11022750402905,7.93773279397796,2.01546545522862,6.74732025852224,8.79335620119268,9.23483898158768,6.71011763204345,7.39473705925586,8.54140642262851,2.37132745528432,8.18908325799488,4.62478522264823,1.61768402777799,8.62329258935107,5.71385525022604,4.85512262417301,6.93616677797915,5.67419226814568,6.25570088375912,9.32232027429213,4.91933054708307,6.64259183505065,9.42064029561113,5.72737321549863,9.69130907520976,5.20645177915155,9.29866976984324,9.66390672821757,8.52096040854532,4.40388802964913,6.52595140006704,5.36505558418912,5.16691625156997,7.10013667128545,8.64419518327916,3.00703220205224,2.33178545952184,4.38095796792501,7.24427819857814,7.47975601684986,5.43401766332908,2.14029767726829,5.70171815617456,6.20840215486849,7.45003999265223,4.31770202825284,8.42876214492535,8.04065685595161,8.46376956972095,5.0869705436632,8.43692387123628,1.1325110397992,6.50304496117694,8.79663993066699,6.16318874496958,6.33713125766031,6.78105802756602
